city,course_name,insitute_type ,institute_name,branch,total_seats
REWA,ITI,Government,DIVISIONAL ITI REWA,Wood Work Technician (Carpenter)(NSQF),48
REWA,ITI,Government,DIVISIONAL ITI REWA,Small Hydro Power Plant Technician (NSQF),20
REWA,ITI,Government,DIVISIONAL ITI REWA,Computer Operator & Programming Assistant (Hi) (NSQF) श्रवण बाधित,24
SATNA,ITI,Government,"GOVT ITI - BARODHA, DIST - SATNA",Computer Operator And Programming Assistant (NSQF),24
SATNA,ITI,Government,"GOVT. ITI NAGOD, DIST. SATNA",Fitter (NSQF),20
SATNA,ITI,Government,"GOVT. ITI RAMPUR BAGHELAN, DIST. SATNA",Electrician (NSQF),20
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Computer Hardware & Network Maintenance (NSQF),48
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Computer Operator And Programming Assistant (NSQF),48
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Electrician (NSQF),40
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Electronics Mechanic (NSQF),24
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Fashion Design & Technology (NSQF),40
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Fitter (NSQF),20
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Machinist (NSQF),20
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Mechanic (Motor Vehicle) (NSQF),48
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Mechanic (Tractor) (NSQF),40
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Mechanic Diesel (NSQF),48
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Solar Technician (Electrical)(NSQF),20
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Turner (NSQF),20
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Welder (NSQF),40
SATNA,ITI,Government,"GOVT ITI - SATNA, DIST - SATNA",Wood Work Technician (Carpenter)(NSQF),48
SATNA,ITI,Government,GOVT ITI - BIRSINGHPUR DIST - SATNA,Computer Operator And Programming Assistant (NSQF),48
SATNA,ITI,Government,GOVT ITI - BIRSINGHPUR DIST - SATNA,Electrician (NSQF),20
SATNA,ITI,Government,GOVT ITI - BIRSINGHPUR DIST - SATNA,Fitter (NSQF),20
SATNA,ITI,Government,GOVT ITI - BIRSINGHPUR DIST - SATNA,Solar Technician (Electrical)(NSQF),20
SATNA,ITI,Government,"GOVT ITI - UCHEHRA, DIST - SATNA",Computer Operator And Programming Assistant (NSQF),48
SATNA,ITI,Government,"GOVT ITI - UCHEHRA, DIST - SATNA",Electrician (NSQF),20
SATNA,ITI,Government,"GOVT ITI - UCHEHRA, DIST - SATNA",Fitter (NSQF),20
SATNA,ITI,Government,"GOVT ITI - UCHEHRA, DIST - SATNA",Mechanic Diesel (NSQF),24
SATNA,ITI,Government,"GOVT ITI - UCHEHRA, DIST - SATNA",Welder (NSQF),40
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Computer Operator And Programming Assistant (NSQF),48
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Computer Operator And Programming Assistant (NSQF),48
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Electrician (NSQF),40
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Electronics Mechanic (NSQF),24
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Fitter (NSQF),40
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Machinist (NSQF),20
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Mechanic (Motor Vehicle) (NSQF),24
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Mechanic Diesel (NSQF),48
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Stenographer & Secretarial Assistant (English) (NSQF),48
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Stenographer & Secretarial Assistant (Hindi) (NSQF),48
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Turner (NSQF),20
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Welder (NSQF),40
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Surveyor ( Nsqf),24
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Refrigeration And Air Conditioning Technician(NSQF),24
SHAHDOL,ITI,Government,DIVISIONAL ITI SHAHDOL,Wood Work Technician (Carpenter)(NSQF),48
SHAHDOL,ITI,Government,"GOVT ITI - JAI SINGH NAGAR, DIST - SHAHDOL",Computer Operator And Programming Assistant (NSQF),48
SHAHDOL,ITI,Government,"GOVT ITI - JAI SINGH NAGAR, DIST - SHAHDOL",Electrician (NSQF),20
SHAHDOL,ITI,Government,"GOVT ITI - JAI SINGH NAGAR, DIST - SHAHDOL",Fitter (NSQF),20
SHAHDOL,ITI,Government,"GOVT ITI - JAI SINGH NAGAR, DIST - SHAHDOL",Mechanic (Motor Vehicle) (NSQF),24
SHAHDOL,ITI,Government,"GOVT ITI - JAI SINGH NAGAR, DIST - SHAHDOL",Welder (NSQF),40
SHAHDOL,ITI,Government,"GOVT ITI - JAITPUR, DIST - SHAHDOL",Computer Operator And Programming Assistant (NSQF),48
SHAHDOL,ITI,Government,"GOVT ITI - JAITPUR, DIST - SHAHDOL",Electrician (NSQF),20
SHAHDOL,ITI,Government,"GOVT ITI - JAITPUR, DIST - SHAHDOL",Fitter (NSQF),20
SHAHDOL,ITI,Government,"GOVT ITI - JAITPUR, DIST - SHAHDOL",Mechanic Diesel (NSQF),48
SHAHDOL,ITI,Government,"GOVT ITI - JAITPUR, DIST - SHAHDOL",Sewing Technology (Cutting & Tailoring) (NSQF),20
SHAHDOL,ITI,Government,"GOVT ITI - JAITPUR, DIST - SHAHDOL",Welder (NSQF),40
SHAHDOL,ITI,Government,"GOVT ITI - GOHPARU, DIST - SHAHDOL",Computer Operator And Programming Assistant (NSQF),24
SHAHDOL,ITI,Government,"GOVT ITI - GOHPARU, DIST - SHAHDOL",Electrician (NSQF),40
SHAHDOL,ITI,Government,"GOVT ITI - GOHPARU, DIST - SHAHDOL",Fitter (NSQF),20
SHAHDOL,ITI,Government,"GOVT ITI - GOHPARU, DIST - SHAHDOL",Solar Technician (Electrical)(NSQF),20
SIDHI,ITI,Government,"GOVT ITI - MAJHAULI, DIST - SIDHI",Computer Operator And Programming Assistant (NSQF),24
SIDHI,ITI,Government,"GOVT ITI - MAJHAULI, DIST - SIDHI",Electrician (NSQF),20
SIDHI,ITI,Government,"GOVT ITI - MAJHAULI, DIST - SIDHI",Sewing Technology (Cutting & Tailoring) (NSQF),20
SIDHI,ITI,Government,"GOVT ITI - MAJHAULI, DIST - SIDHI",Welder (NSQF),20
SIDHI,ITI,Government,"GOVT. ITI RAMPUR NAIKIN, DIST. SIDHI",Electrician (NSQF),20
SIDHI,ITI,Government,"GOVT ITI - SINHAWAL, DIST -  SIDHI",Electrician (NSQF),20
SIDHI,ITI,Government,"GOVT ITI - SIDHI, DIST - SIDHI",Computer Operator And Programming Assistant (NSQF),48
SIDHI,ITI,Government,"GOVT ITI - SIDHI, DIST - SIDHI",Electrician (NSQF),20
SIDHI,ITI,Government,"GOVT ITI - SIDHI, DIST - SIDHI",Electronics Mechanic (NSQF),24
SIDHI,ITI,Government,"GOVT ITI - SIDHI, DIST - SIDHI",Fitter (NSQF),20
SIDHI,ITI,Government,"GOVT ITI - SIDHI, DIST - SIDHI",Welder (NSQF),20
SIDHI,ITI,Government,"GOVT ITI - KUSMI, DIST - SIDHI",Computer Operator And Programming Assistant (NSQF),48
SIDHI,ITI,Government,"GOVT ITI - KUSMI, DIST - SIDHI",Electrician (NSQF),20
SIDHI,ITI,Government,"GOVT ITI - KUSMI, DIST - SIDHI",Electrician (NSQF),20
SIDHI,ITI,Government,"GOVT ITI - KUSMI, DIST - SIDHI",Fitter (NSQF),20
SIDHI,ITI,Government,"GOVT ITI - KUSMI, DIST - SIDHI",Mechanic Diesel (NSQF),48
SIDHI,ITI,Government,"GOVT ITI - KUSMI, DIST - SIDHI",Welder (NSQF),20
SINGRAULI,ITI,Government,"GOVT ITI, SARAI, DIST - SINGRAULI",Computer Operator And Programming Assistant (NSQF),48
SINGRAULI,ITI,Government,"GOVT ITI - CHITRANGI, DIST - SINGROULI",Electrician (NSQF),20
SINGRAULI,ITI,Government,"GOVT ITI - BARGWA, DIST - SINGROULI (MP)",Computer Operator And Programming Assistant (NSQF),48
SINGRAULI,ITI,Government,"GOVT ITI - BARGWA, DIST - SINGROULI (MP)",Electrician (NSQF),20
SINGRAULI,ITI,Government,"GOVT ITI - BARGWA, DIST - SINGROULI (MP)",Mechanic Diesel (NSQF),48
SINGRAULI,ITI,Government,"GOVT ITI - BARGWA, DIST - SINGROULI (MP)",Welder (NSQF),40
SINGRAULI,ITI,Government,"GOVT ITI - DEVSAR, DIST - SINGROULI",Computer Operator And Programming Assistant (NSQF),48
SINGRAULI,ITI,Government,"GOVT ITI - DEVSAR, DIST - SINGROULI",Electrician (NSQF),20
SINGRAULI,ITI,Government,"GOVT ITI - DEVSAR, DIST - SINGROULI",Fitter (NSQF),20
SINGRAULI,ITI,Government,"GOVT ITI - DEVSAR, DIST - SINGROULI",Solar Technician (Electrical)(NSQF),20
SINGRAULI,ITI,Government,"GOVT ITI - SINGROULI (VAIDHAN), DIST - SINGROULI",Computer Operator And Programming Assistant (NSQF),48
SINGRAULI,ITI,Government,"GOVT ITI - SINGROULI (VAIDHAN), DIST - SINGROULI",Electrician (NSQF),20
SINGRAULI,ITI,Government,"GOVT ITI - SINGROULI (VAIDHAN), DIST - SINGROULI",Fitter (NSQF),20
SINGRAULI,ITI,Government,"GOVT ITI - SINGROULI (VAIDHAN), DIST - SINGROULI",Mechanic (Motor Vehicle) (NSQF),24
SINGRAULI,ITI,Government,"GOVT ITI - SINGROULI (VAIDHAN), DIST - SINGROULI",Mechanic Diesel (NSQF),48
SINGRAULI,ITI,Government,"GOVT ITI - SINGROULI (VAIDHAN), DIST - SINGROULI",Turner (NSQF),20
SINGRAULI,ITI,Government,"GOVT ITI - SINGROULI (VAIDHAN), DIST - SINGROULI",Welder (NSQF),40
SINGRAULI,ITI,Government,"GOVT ITI - SINGROULI (VAIDHAN), DIST - SINGROULI",Draughtsman (Civil) (NSQF),24
SINGRAULI,ITI,Government,"GOVT ITI - SINGROULI (VAIDHAN), DIST - SINGROULI",Refrigeration And Air Conditioning Technician(NSQF),24
UMARIA,ITI,Government,"GOVT ITI - PALI, DIST - UMARIA",Computer Operator And Programming Assistant (NSQF),24
UMARIA,ITI,Government,"GOVT ITI - PALI, DIST - UMARIA",Electrician (NSQF),20
UMARIA,ITI,Government,"GOVT ITI, CHANDIA, DIST - UMARIA",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
UMARIA,ITI,Government,"GOVT ITI - KOHKA, DIST - UMARIA",Computer Operator And Programming Assistant (NSQF),48
UMARIA,ITI,Government,"GOVT ITI - KOHKA, DIST - UMARIA",Electrician (NSQF),20
UMARIA,ITI,Government,"GOVT ITI - KOHKA, DIST - UMARIA",Fitter (NSQF),20
UMARIA,ITI,Government,"GOVT ITI - KOHKA, DIST - UMARIA",Welder (NSQF),40
UMARIA,ITI,Government,"GOVT ITI - KOHKA, DIST - UMARIA",Refrigeration And Air Conditioning Technician(NSQF),24
UMARIA,ITI,Government,"GOVT ITI - UMARIA, DIST - UMARIA",Computer Operator And Programming Assistant (NSQF),48
UMARIA,ITI,Government,"GOVT ITI - UMARIA, DIST - UMARIA",Draughtsman (Mechanical) (NSQF),24
UMARIA,ITI,Government,"GOVT ITI - UMARIA, DIST - UMARIA",Electrician (NSQF),20
UMARIA,ITI,Government,"GOVT ITI - UMARIA, DIST - UMARIA",Fitter (NSQF),20
UMARIA,ITI,Government,"GOVT ITI - UMARIA, DIST - UMARIA",Sewing Technology (Cutting & Tailoring) (NSQF),20
UMARIA,ITI,Government,"GOVT ITI - UMARIA, DIST - UMARIA",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
UMARIA,ITI,Government,"GOVT ITI - UMARIA, DIST - UMARIA",Welder (NSQF),40
CHHATARPUR,ITI,Government,"GOVT ITI - CHANDLA, DIST - CHHATARPUR",Computer Operator And Programming Assistant (NSQF),24
CHHATARPUR,ITI,Government,"GOVT ITI - CHANDLA, DIST - CHHATARPUR",Electrician (NSQF),20
CHHATARPUR,ITI,Government,"GOVT ITI - CHANDLA, DIST - CHHATARPUR",Mechanic Diesel (NSQF),24
CHHATARPUR,ITI,Government,"GOVT ITI - CHANDLA, DIST - CHHATARPUR",Welder (NSQF),20
CHHATARPUR,ITI,Government,"GOVT ITI - BAKASWAHA, DIST - CHHATARPUR",Electrician (NSQF),20
CHHATARPUR,ITI,Government,"GOVT. ITI BIJAWAR, DIST. CHHATARPUR",Computer Operator And Programming Assistant (NSQF),24
CHHATARPUR,ITI,Government,"GOVT ITI - BADA MALHARA, DIST - CHHATARPUR",Computer Operator And Programming Assistant (NSQF),48
CHHATARPUR,ITI,Government,"GOVT ITI - BADA MALHARA, DIST - CHHATARPUR",Electrician (NSQF),20
CHHATARPUR,ITI,Government,"GOVT ITI - BADA MALHARA, DIST - CHHATARPUR",Fitter (NSQF),20
CHHATARPUR,ITI,Government,"GOVT ITI - BADA MALHARA, DIST - CHHATARPUR",Mechanic (Motor Vehicle) (NSQF),24
CHHATARPUR,ITI,Government,"GOVT ITI - BADA MALHARA, DIST - CHHATARPUR",Mechanic Diesel (NSQF),48
CHHATARPUR,ITI,Government,"GOVT ITI - BADA MALHARA, DIST - CHHATARPUR",Welder (NSQF),40
CHHATARPUR,ITI,Government,"GOVT ITI - CHHATARPUR, DIST - CHHATARPUR",Computer Operator And Programming Assistant (NSQF),48
CHHATARPUR,ITI,Government,"GOVT ITI - CHHATARPUR, DIST - CHHATARPUR",Electrician (NSQF),20
CHHATARPUR,ITI,Government,"GOVT ITI - CHHATARPUR, DIST - CHHATARPUR",Fitter (NSQF),20
CHHATARPUR,ITI,Government,"GOVT ITI - CHHATARPUR, DIST - CHHATARPUR",Mechanic (Motor Vehicle) (NSQF),24
CHHATARPUR,ITI,Government,"GOVT ITI - CHHATARPUR, DIST - CHHATARPUR",Mechanic Diesel (NSQF),24
CHHATARPUR,ITI,Government,"GOVT ITI - CHHATARPUR, DIST - CHHATARPUR",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
CHHATARPUR,ITI,Government,"GOVT ITI - CHHATARPUR, DIST - CHHATARPUR",Welder (NSQF),40
CHHATARPUR,ITI,Government,"GOVT ITI - CHHATARPUR, DIST - CHHATARPUR",Wood Work Technician (Carpenter)(NSQF),24
DAMOH,ITI,Government,"GOVT ITI - TENDULKEDA, DIST - DAMOH",Electrician (NSQF),20
DAMOH,ITI,Government,"GOVT ITI - TENDULKEDA, DIST - DAMOH",Electronics Mechanic (NSQF),24
DAMOH,ITI,Government,"GOVT ITI - TENDULKEDA, DIST - DAMOH",Welder (NSQF),40
DAMOH,ITI,Government,"GOVT ITI, BATIYAGARH, DIST - DAMOH",Computer Operator And Programming Assistant (NSQF),24
DAMOH,ITI,Government,"GOVT ITI, PATHARIA, DIST - DAMOH",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
DAMOH,ITI,Government,"GOVT ITI - DAMOH, DIST - DAMOH",Computer Operator And Programming Assistant (NSQF),48
DAMOH,ITI,Government,"GOVT ITI - DAMOH, DIST - DAMOH",Electrician (NSQF),20
DAMOH,ITI,Government,"GOVT ITI - DAMOH, DIST - DAMOH",Fitter (NSQF),20
DAMOH,ITI,Government,"GOVT ITI - DAMOH, DIST - DAMOH",Mechanic Diesel (NSQF),48
DAMOH,ITI,Government,"GOVT ITI - DAMOH, DIST - DAMOH",Solar Technician (Electrical)(NSQF),20
DAMOH,ITI,Government,"GOVT ITI - DAMOH, DIST - DAMOH",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
DAMOH,ITI,Government,"GOVT ITI - DAMOH, DIST - DAMOH",Welder (NSQF),40
DAMOH,ITI,Government,"GOVT ITI - NOHTA, DIST - DAMOH",Computer Operator And Programming Assistant (NSQF),48
DAMOH,ITI,Government,"GOVT ITI - NOHTA, DIST - DAMOH",Electrician (NSQF),20
DAMOH,ITI,Government,"GOVT ITI - NOHTA, DIST - DAMOH",Fitter (NSQF),20
DAMOH,ITI,Government,"GOVT ITI - NOHTA, DIST - DAMOH",Mechanic (Motor Vehicle) (NSQF),24
DAMOH,ITI,Government,"GOVT ITI - NOHTA, DIST - DAMOH",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
DAMOH,ITI,Government,"GOVT ITI - NOHTA, DIST - DAMOH",Welder (NSQF),40
DAMOH,ITI,Government,"GOVT ITI - PATERA, DIST - DAMOH",Computer Operator And Programming Assistant (NSQF),48
DAMOH,ITI,Government,"GOVT ITI - PATERA, DIST - DAMOH",Electrician (NSQF),20
DAMOH,ITI,Government,"GOVT ITI - PATERA, DIST - DAMOH",Fitter (NSQF),20
DAMOH,ITI,Government,"GOVT ITI - PATERA, DIST - DAMOH",Mechanic Diesel (NSQF),48
DAMOH,ITI,Government,"GOVT ITI - PATERA, DIST - DAMOH",Welder (NSQF),40
DAMOH,ITI,Government,"GOVT ITI - PATERA, DIST - DAMOH",Draughtsman (Civil) (NSQF),24
NIWARI,ITI,Government,"GOVT ITI - ORCHHA, DIST - NIWARI",Computer Operator And Programming Assistant (NSQF),48
NIWARI,ITI,Government,"GOVT ITI - ORCHHA, DIST - NIWARI",Electrician (NSQF),20
NIWARI,ITI,Government,"GOVT ITI - ORCHHA, DIST - NIWARI",Fitter (NSQF),20
NIWARI,ITI,Government,"GOVT ITI - ORCHHA, DIST - NIWARI",Mechanic Diesel (NSQF),48
NIWARI,ITI,Government,"GOVT ITI - ORCHHA, DIST - NIWARI",Plumber (NSQF),24
NIWARI,ITI,Government,"GOVT. ITI JERON, TEHSIL- PRITHVIPUR, DIST. NIWARI",Electrician (NSQF),20
NIWARI,ITI,Government,"GOVT ITI - PRITHVIPUR, DIST - NIWARI",Computer Operator And Programming Assistant (NSQF),48
NIWARI,ITI,Government,"GOVT ITI - PRITHVIPUR, DIST - NIWARI",Electrician (NSQF),20
NIWARI,ITI,Government,"GOVT ITI - PRITHVIPUR, DIST - NIWARI",Fitter (NSQF),20
NIWARI,ITI,Government,"GOVT ITI - PRITHVIPUR, DIST - NIWARI",Welder (NSQF),40
PANNA,ITI,Government,"GOVT. ITI SHAHNAGAR, DIST. PANNA",Electrician (NSQF),20
PANNA,ITI,Government,"GOVT ITI - PANNA, DIST - PANNA",Computer Operator And Programming Assistant (NSQF),48
PANNA,ITI,Government,"GOVT ITI - PANNA, DIST - PANNA",Electrician (NSQF),20
PANNA,ITI,Government,"GOVT ITI - PANNA, DIST - PANNA",Fitter (NSQF),20
PANNA,ITI,Government,"GOVT ITI - PANNA, DIST - PANNA",Mechanic (Motor Vehicle) (NSQF),24
PANNA,ITI,Government,"GOVT ITI - PANNA, DIST - PANNA",Mechanic Diesel (NSQF),48
PANNA,ITI,Government,"GOVT ITI - PANNA, DIST - PANNA",Welder (NSQF),40
PANNA,ITI,Government,"GOVT ITI - PANNA, DIST - PANNA",Draughtsman (Civil) (NSQF),24
PANNA,ITI,Government,"GOVT ITI - MOHENDRA, DIST - PANNA",Computer Operator And Programming Assistant (NSQF),48
PANNA,ITI,Government,"GOVT ITI - MOHENDRA, DIST - PANNA",Electrician (NSQF),20
PANNA,ITI,Government,"GOVT ITI - MOHENDRA, DIST - PANNA",Fitter (NSQF),20
PANNA,ITI,Government,"GOVT ITI - MOHENDRA, DIST - PANNA",Welder (NSQF),40
PANNA,ITI,Government,"GOVT ITI - GUNNOR, DIST - PANNA",Computer Operator And Programming Assistant (NSQF),48
PANNA,ITI,Government,"GOVT ITI - GUNNOR, DIST - PANNA",Electrician (NSQF),20
PANNA,ITI,Government,"GOVT ITI - GUNNOR, DIST - PANNA",Fitter (NSQF),20
PANNA,ITI,Government,"GOVT ITI - GUNNOR, DIST - PANNA",Welder (NSQF),40
SAGAR,ITI,Government,"GOVT ITI - BANDA, DIST - SAGAR",Computer Operator And Programming Assistant (NSQF),48
SAGAR,ITI,Government,"GOVT ITI - BANDA, DIST - SAGAR",Electrician (NSQF),20
SAGAR,ITI,Government,"GOVT ITI - BANDA, DIST - SAGAR",Fitter (NSQF),20
SAGAR,ITI,Government,"GOVT ITI - BANDA, DIST - SAGAR",Welder (NSQF),20
SAGAR,ITI,Government,"GOVT ITI, JARUA KHEDA, DIST - SAGAR",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
SAGAR,ITI,Government,"GOVT ITI, MALATHON, DIST - SAGAR",Computer Operator And Programming Assistant (NSQF),24
SAGAR,ITI,Government,"GOVT ITI, RAHATGARH, DIST - SAGAR",Computer Operator And Programming Assistant (NSQF),24
SAGAR,ITI,Government,"GOVT ITI, SHAHGARH, DIST - SAGAR",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
SAGAR,ITI,Government,"GOVT ITI - KESALI, DIST -  SAGAR",Computer Operator And Programming Assistant (NSQF),24
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Computer Operator And Programming Assistant (NSQF),96
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Electrician (NSQF),40
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Electrician (NSQF),40
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Electronics Mechanic (NSQF),48
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Fitter (NSQF),20
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Machinist (NSQF),20
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Mechanic (Motor Vehicle) (NSQF),24
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Mechanic (Tractor) (NSQF),60
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Mechanic Diesel (NSQF),48
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Sewing Technology (Cutting & Tailoring) (NSQF),20
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Stenographer & Secretarial Assistant (English) (NSQF),48
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Stenographer & Secretarial Assistant (Hindi) (NSQF),72
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Stenographer & Secretarial Assistant (Hindi) (NSQF),24
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Turner (NSQF),20
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Welder (NSQF),60
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Draughtsman (Civil) (NSQF),24
SAGAR,ITI,Government,DIVISIONAL ITI SAGAR,Refrigeration And Air Conditioning Technician(NSQF),24
SAGAR,ITI,Government,"GOVT ITI - BEENA, DIST - SAGAR",Computer Operator And Programming Assistant (NSQF),48
SAGAR,ITI,Government,"GOVT ITI - BEENA, DIST - SAGAR",Electrician (NSQF),20
SAGAR,ITI,Government,"GOVT ITI - BEENA, DIST - SAGAR",Fitter (NSQF),20
SAGAR,ITI,Government,"GOVT ITI - BEENA, DIST - SAGAR",Mechanic Diesel (NSQF),48
SAGAR,ITI,Government,"GOVT ITI - BEENA, DIST - SAGAR",Welder (NSQF),40
SAGAR,ITI,Government,"GOVT ITI - DEORI, DIST - SAGAR",Computer Operator And Programming Assistant (NSQF),48
SAGAR,ITI,Government,"GOVT ITI - DEORI, DIST - SAGAR",Electrician (NSQF),40
SAGAR,ITI,Government,"GOVT ITI - DEORI, DIST - SAGAR",Fitter (NSQF),20
SAGAR,ITI,Government,"GOVT ITI - DEORI, DIST - SAGAR",Mechanic Diesel (NSQF),48
SAGAR,ITI,Government,"GOVT ITI - DEORI, DIST - SAGAR",Welder (NSQF),40
SAGAR,ITI,Government,"GOVT ITI - RAHALI, DIST - SAGAR",Computer Operator And Programming Assistant (NSQF),48
SAGAR,ITI,Government,"GOVT ITI - RAHALI, DIST - SAGAR",Electrician (NSQF),20
SAGAR,ITI,Government,"GOVT ITI - RAHALI, DIST - SAGAR",Electronics Mechanic (NSQF),24
SAGAR,ITI,Government,"GOVT ITI - RAHALI, DIST - SAGAR",Mechanic (Motor Vehicle) (NSQF),24
TIKAMGARH,ITI,Government,"GOVT. ITI PALERA, DIST. TIKAMGARH",Welder (NSQF),40
TIKAMGARH,ITI,Government,"GOVT ITI - TIKAMGARH, DIST - TIKAMGARH",Computer Operator And Programming Assistant (NSQF),48
TIKAMGARH,ITI,Government,"GOVT ITI - TIKAMGARH, DIST - TIKAMGARH",Computer Operator And Programming Assistant (NSQF),48
TIKAMGARH,ITI,Government,"GOVT ITI - TIKAMGARH, DIST - TIKAMGARH",Electrician (NSQF),20
TIKAMGARH,ITI,Government,"GOVT ITI - TIKAMGARH, DIST - TIKAMGARH",Fitter (NSQF),20
TIKAMGARH,ITI,Government,"GOVT ITI - TIKAMGARH, DIST - TIKAMGARH",Solar Technician (Electrical)(NSQF),20
TIKAMGARH,ITI,Government,"GOVT ITI - TIKAMGARH, DIST - TIKAMGARH",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
TIKAMGARH,ITI,Government,"GOVT ITI - TIKAMGARH, DIST - TIKAMGARH",Welder (NSQF),20
TIKAMGARH,ITI,Government,"GOVT ITI - TIKAMGARH, DIST - TIKAMGARH",Welder (NSQF),20
TIKAMGARH,ITI,Government,"GOVT ITI - BALDEVGARH, DIST - TIKAMGARH",Computer Operator And Programming Assistant (NSQF),48
TIKAMGARH,ITI,Government,"GOVT ITI - BALDEVGARH, DIST - TIKAMGARH",Electrician (NSQF),20
TIKAMGARH,ITI,Government,"GOVT ITI - BALDEVGARH, DIST - TIKAMGARH",Fitter (NSQF),20
TIKAMGARH,ITI,Government,"GOVT ITI - BALDEVGARH, DIST - TIKAMGARH",Mechanic Diesel (NSQF),48
TIKAMGARH,ITI,Government,"GOVT ITI - BALDEVGARH, DIST - TIKAMGARH",Welder (NSQF),40
AGAR MALWA,ITI,Government,"GOVT. ITI NALKHEDA, DIST. AGAR MALWA",Electrician (NSQF),20
AGAR MALWA,ITI,Government,"GOVT ITI - BADOD, DIST - AGAR MALWA",Electrician (NSQF),20
AGAR MALWA,ITI,Government,"GOVT ITI - SUSNER, DIST - AGAR MALWA",Computer Operator And Programming Assistant (NSQF),48
AGAR MALWA,ITI,Government,"GOVT ITI - SUSNER, DIST - AGAR MALWA",Electrician (NSQF),20
AGAR MALWA,ITI,Government,"GOVT ITI - SUSNER, DIST - AGAR MALWA",Fitter (NSQF),20
AGAR MALWA,ITI,Government,"GOVT ITI - SUSNER, DIST - AGAR MALWA",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
AGAR MALWA,ITI,Government,"GOVT ITI - SUSNER, DIST - AGAR MALWA",Welder (NSQF),40
DEWAS,ITI,Government,"GOVT ITI - HAT-PIPLIYA, DIST - DEWAS",Computer Operator And Programming Assistant (NSQF),48
DEWAS,ITI,Government,"GOVT ITI - HAT-PIPLIYA, DIST - DEWAS",Electrician (NSQF),20
DEWAS,ITI,Government,"GOVT ITI - HAT-PIPLIYA, DIST - DEWAS",Fashion Design & Technology (NSQF),20
DEWAS,ITI,Government,"GOVT ITI - HAT-PIPLIYA, DIST - DEWAS",Solar Technician (Electrical)(NSQF),20
DEWAS,ITI,Government,"GOVT ITI - HAT-PIPLIYA, DIST - DEWAS",Wood Work Technician (Carpenter)(NSQF),24
DEWAS,ITI,Government,"GOVT ITI - SONKATCH, DIST - DEWAS",Electrician (NSQF),20
